text,label
Day of Vengeance. Day of Vengeance is a six-issue comic book limited series written by Bill Willingham with art by Justiniano and Walden Wong published in 2005 by DC Comics.,13
Gornje Mrzlo Polje Mrežničko. Gornje Mrzlo Polje Mrežničko is a village in Croatia. It is connected by the D3 highway.,8
Qush Qayahsi Marand. Qush Qayahsi (Persian: قوش قيه سي‎ also Romanized as Qūsh Qayahsī; also known as Qūshqāyā) is a village in Zolbin Rural District Yamchi District Marand County East Azerbaijan Province Iran. At the 2006 census its population was 147 in 31 families.,8
Go Go Second Time Virgin. Go Go Second Time Virgin (ゆけゆけ二度目の処女 Yuke Yuke Nidome no Shojo) is a 1969 Japanese film by Kōji Wakamatsu.,12
Neil Breslin. Neil Breslin (born June 9 1942) is a member of the New York State Senate. A Democrat he represents Albany New York. His district follows the Albany County New York boundaries exactly.Breslin had two challengers in the 2008 Democratic Primary who cited Breslin's continued service in a law firm as and family connections (one brother a county executive the other a judge) possible conflicts of interest. He won the primary in September 2008 with more than 50% of the vote.,4
Arellano University Institute of Allied Medical Services. The Arellano University Institute of Allied Medical Services is the school of the university that specializes in physical therapy. It offers the courses of Bachelor of Science in Physical Therapy and Bachelor of Science in Medical Technology/ Medical Laboratory Science. To date the Medical Technology course was separated into its own program.,1
Coconut Palace. The Coconut Palace also known as Tahanang Pilipino (Filipino Home) is the official residence and principal workplace of the Vice President of the Philippines. Located at the Cultural Center of the Philippines in Pasay south of Manila it was commissioned by former First Lady Imelda Marcos.The Coconut Palace built in 1978 is made of several types of Philippine hardwood coconut shells and a specially engineered coconut lumber apparently known as Imelda Madera.,6
Naughty Jatts. Naughty Jatts (Punjabi: ਨੌਟੀ ਜੱਟਸ) is a Punjabi romantic comedy film directed by Pankaj Batra and produced by Multiline Entertainment (Satish Katyal and Sandeep Bhalla). The film stars Arya Babbar Roshan Prince and Binnu Dhillon opposite Neeru Bajwa. It was released to theaters on 2 August 2013.,12
Sviatoslav Mykhailiuk. Sviatoslav Mykhailiuk (born June 10 1997 in Cherkasy Ukraine) is a Ukrainian basketball player. He plays for the Cherkaski Mavpy team that competes in the Ukrainian Basketball SuperLeague.He is considered one of the best prospects in European basketball in a long time along with Dario Šarić.,3
Blue Leaf Music. Blue Leaf Music was a Canadian record label established in 1999 by Fraser Armstrong and distributed through Fusion III. Blue Leaf received a nomination for Music Publishing Company of the Year at the 2006 Canadian Country Music Awards.,0
John C. Breckinridge Memorial. John C. Breckinridge Memorial on the courthouse lawn of Lexington Kentucky was placed on the National Register of Historic Places on July 17 1997 as part of the Civil War Monuments of Kentucky MPS. It commemorates John C. Breckinridge who had been born and died in Lexington. He was Vice President for James Buchanan and ran against Abraham Lincoln in the election of 1860 winning nine Southern states.,6
Noble Group. Noble Group Limited (SGX: N21) manages a portfolio of global supply chains covering a range of agricultural and energy products as well as metals minerals and ores. Operating from over 140 locations and employing more than 70 nationalities Noble facilitates the marketing processing financing and transportation of essential raw materials.,0
Stan Costello. Stan Costello is a retired Australian rules football player who played for West Adelaide in the South Australian National Football League (SANFL) from 1954-1964.Costello a defender had his best year in 1956 when he was selected in the All-Australian team at the 1956 Perth Carnival and jointly won West Adelaide's Best and Fairest award with Aldo Rossetto.,3
Contemporary Accounting Research. Contemporary Accounting Research is a peer-reviewed academic journal covering research on all aspects of accounting's role within organizations markets or society.,13
The Forgotten Man: A New History of the Great Depression. The Forgotten Man: A New History of the Great Depression is a book by Amity Shlaes and published by HarperCollins. The book is a re-analysis of the events of the Great Depression generally from a free-market perspective. The book criticizes Herbert Hoover and the Smoot-Hawley Tariff for their role in exacerbating the Depression through government intervention. It criticizes Franklin D.,13
José Miguel Class. José Miguel Class (26 September 1938 in Manatí Puerto Rico) is a Puerto Rican singer who gained wide international fame during the 1960s and 1970s.Nicknamed El Gallito de Manati (Manati's Bantam) Class achieved fame in Puerto Rico during the '60s before moving to Mexico where he achieved wide success.,2
Józef Piłsudski. Józef Klemens Piłsudski (Polish: [ˈjuzɛf ˈklɛmɛns piwˈsutski] ; 5 December 1867 – 12 May 1935) was a Polish statesman; Chief of State (1918–22) First Marshal (from 1920) and leader (1926–35) of the Second Polish Republic. From mid-World War I he had a major influence in Poland's politics and was an important figure on the European political scene.,4
SM City Sucat. SM City Sucat (formerly SM Supercenter Sucat) is a shopping mall owned by SM Prime Holdings. It is located along Dr. Santos Avenue corner Carlos P. Garcia Avenue Extension (C-5 Road) Brgy. San Dionisio Parañaque City Metro Manila. It is the first SM Supermall in the city of Parañaque and the 2nd SM Supermall in the southern region of Metro Manila . The mall now has two buildings connected by a lengthy footbridge that crosses over the C-5 Road.,6
Jonathan Cummins. Jonathan Johnson Cummins is a Canadian musician and record producer originally from Toronto now based out of Montreal. He has played in Circus Lupus the Doughboys Treble Charger Bionic Goddo The Parachute Club The Headpins and The Besnard Lakes. He has produced albums by Starvin Hungry Tricky Woo The Hot Springs Dead Messenger the Donkeys Bullmoose and more.Cummins is also a music columnist for the Montreal Mirror alternative newsweekly.,2
Kevin McMahon (musician). Kevin Michael McMahon (born September 21 1953 in Cleveland Ohio) is a musician singer and songwriter for the long-standing bands Lucky Pierre and Prick.McMahon began recording with his new wave group Lucky Pierre in 1974 releasing a number of vinyl singles though 1981. Lucky Pierre initially consisted of: John Guciardo- Lead Guitar Brian Dempsey- Drums Dennis DeVito- Bass and McMahon on Guitar & Lead Vocals. In 1976 Tom Lash joined the band on bass guitar and DeVito moved to guitar.,2
Jean-Baptiste Gobelet. Jean-Baptiste Gobelet (born 13 March 1983) is a French rugby union footballer. He currently plays for Stade Français in the Top 14. His usual position is on the wing but he can also play at centre. He previously played for Biarritz Olympique whilst there he won two Top 14 titles.,3
Yamanashi Gakuin University. Yamanashi Gakuin University (山梨学院大学 Yamanashi gakuin daigaku) (YGU) is a university in KōfuYamanashi Prefecture Japan.,1
Gong Ji-young. Ji-Young Gong (공지영; born January 31 1963) is a South Korean novelist and one of the most popular of the 'new wave' of female writers who shattered the South Korean literary establishment's glass ceiling in the 1980s and 1990s.,2
Music & Arts. Music & Arts is an American record label based in Kensington California.Music & Arts is owned and operated by Music and Arts Programs of America Inc. a non-profit organization dedicated to informal education in the arts established in California in 1984. The label first issued original digital recordings of classical music along with historical recordings of live performances and broadcasts.,0
Slatterys Lake. Slatterys Lake is a lake of Cape Breton Regional Municipality Nova Scotia Canada.,7
Symphony No. 1 (album). Symphony No. 1 is a 1999 album by Joe Jackson. Jackson received a Grammy for Best Pop Instrumental Album in 2001 after several unsuccessful nominations for previous work. Symphony No. 1 was played by a band of jazz and rock musicians including Steve Vai and Terence Blanchard.,11
Koothali. Koothali is a village in Kozhikode district in the state of Kerala India.,8
Grovabreen. The Grovabreen glacier is located in Sogn og Fjordane county Norway. It covers an area of about 20 square kilometres (7.7 sq mi) in the municipalities of Førde and Jølster in the Sunnfjord region. The highest point on the glacier sits at an elevation of 1636 metres (5367 ft) above sea level. The glacier is part of Jostedalsbreen National Park just south of the lake Jølstravatnet.,7
DFA Records. DFA Records is an independent record label and production team launched in September 2001 by Mo' Wax co-founder Tim Goldsworthy musician James Murphy and manager Jonathan Galkin.,0
Baxi. Baxi is part of BDR Thermea one of Europe's largest manufacturers and distributors of domestic and commercial water and space heating systems.It employs 6400 people throughout Europe with a turnover exceeding €1.2 billion. The group has significant market shares across all major continental territories and in the United Kingdom.,0
Stephen Dennis. Stephen Dennis (born October 2 1987) is an American professional basketball player.,3
The Primrose Path (film). The Primrose Path is a 1934 British romance film directed by Reginald Denham and starring Isobel Elsom Whitmore Humphries and Max Adrian. A doctor's wife has to choose between her settled life with her husband in a small town or a more turbulent relationship with a successful artist. It was based on a play by Joan Temple.,12
Pullea (plant). Pullea is a genus of trees of the family Cunoniaceae with species found growing naturally in New Guinea Fiji and the wet tropical rainforests of north eastern Queensland Australia.Species include: Pullea clemensiae L.M. Perry Pullea decipiens L.M. Perry Pullea glabra Schltr. Pullea mollis Schltr. Pullea perryana A.C.Sm. – (Fiji endemic) Pullea stutzeri (F.Muell.) Gibbs – (Queensland wet tropical rainforests endemic Australia) Pullea versteeghii L.M. Perry,10
Atsuko Tanaka (artist). Atsuko Tanaka (田中 敦子 Tanaka Atsuko; February 10 1932 - December 3 2005) was a pioneering Japanese avant-garde artist.,2
Animal Boy. Animal Boy is the ninth studio album by the American punk band the Ramones.,11
Bambusa. Bambusa is a large genus of about 130 species of clumping bamboos. These species are usually giant ones with numerous branches emerging from the nodes and one or two much larger than the rest. The branches can be as long as 11 m (33 ft). They are found in tropical subtropical areas of Asia especially in the wet Tropics in Western Africa as well as Southern Africa where they are non-indigenous and occur in managed bamboo plantations (see Bambusa balcooa).,10
Mimulus alatus. The Sharp wing monkey-flower Mimulus alatus is an herbaceous eudicot perennial that has no floral scent. It is native to North America and its blooming season is from June to September. The flowering plant has green foliage and blue to violet flowers. It has a short life span compared to most other plants and a rapid growth rate. Like other monkey-flowers of the Mimulus genus M. alatus grows best in wet to moist conditions and has a bilabiate corolla meaning it is two-lipped.,10
Incheh Keshavarz. Incheh (Persian: اينچه‎ also Romanized as Īncheh; also known as Īncheh-ye Morād Khān) is a village in Chaharduli Rural District Keshavarz District Shahin Dezh County West Azerbaijan Province Iran. At the 2006 census its population was 85 in 22 families.,8
Faster (2010 film). Faster is a 2010 American action film directed by George Tillman Jr. and starring Dwayne Johnson and Billy Bob Thornton. The film was released in the United States on November 24 2010.,12
Savera Hotel. The Savera is an 11-storied four-star hotel located in Mylapore Chennai India. The hotel has two units located in Hyderabad named Walnut Hotel and in Bangalore named Lotus Park.,6
Béla Perczel. Dr. Béla Perczel de Bonyhád (15 June 1819 – 25 March 1888) was a Hungarian politician and jurist who served as Minister of Justice between 1875 and 1878. His son was the Interior Minister and Speaker of the House of Representatives Dezső Perczel. He was the leader of the Deák Party between 1869 and 1872. He was elected as Speaker of the House of Representatives in 1874.Béla Wenckheim appointed him Minister of Justice in 1875. Perczel hold his position in the Kálmán Tisza cabinet.,4
Strogoborzyce. Strogoborzyce [strɔɡɔbɔˈʐɨt͡sɛ] is a village in the administrative district of Gmina Radwanice within Polkowice County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany. It lies approximately 5 kilometres (3 mi) south-west of Radwanice 13 km (8 mi) west of Polkowice and 92 km (57 mi) north-west of the regional capital Wrocław.,8
Seikimatsu Leader den Takeshi!. Seikimatsu Leader den Takeshi! (世紀末リーダー伝たけし! lit. A Tale of a Leader in The End of the Century Takeshi!) is a Japanese manga written and illustrated by Mitsutoshi Shimabukuro. The manga was serialised in Weekly Shōnen Jump from 1997 until 2002. The series received the 2001 Shogakukan Manga Award for children's manga.,13
Bordul River (Valea Padeșului). The Bordul River or Valea Bordului River is a tributary of the Valea Padeșului River in Romania.,7
Mind If We Make Love to You. Mind If We Make Love to You is an album by the American power pop group The Wondermints. It was released in 2002 on record label Smile Records.,11
Sport Performance Aviation Panther. The Sport Performance Aviation Panther is a single seat all-metal homebuilt aircraft under development by Sport Performance Aviation.,5
Stuyvesant Heights Historic District. Stuyvesant Heights Historic District is a national historic district in Bedford-Stuyvesant Brooklyn New York New York. It consists of 577 contributing residential buildings built between about 1870 and 1900. The district encompasses 17 individual blocks (13 identified in 1975 and four new in 1996). The buildings within the district consist primarily of two and three-story rowhouses with high basements with a few multiple dwellings and institutional structures.,6
Richard Himber. Richard Himber (20 February 1900 - 11 December 1966) was an American bandleader composer violinist magician and practical joker.,2
Veeraghattam. Veeraghattam is a town located in the state of Andhra Pradesh Srikakulam district India. Veeraghattam is run under a mandal and is bordered by the Vangara Regidi Amadalavalasa Palakonda and Seethampeta mandals of the Srikakulam district and Vizianagaram district. Veeraghattam is located between Palakonda and Parvathipuram.,8
Kootenai Peak. Kootenai Peak (8542 feet (2604 m)) is located in the Lewis Range Glacier National Park in the U.S. state of Montana. Kootenai Peak is in the northeastern section of Glacier National Park.,7
Ohulepa. Ohulepa is a village in Rapla Parish Rapla County in northwestern Estonia.,8
Momordica balsamina. Momordica balsamina is a tendril-bearing annual vine native to the tropical regions of Africa introduced and invasive in Asia Australia and Central America. It has pale yellow deeply veined flowers and round somewhat warty bright orange fruits or apples. When ripe the fruits burst apart revealing numerous seeds covered with a brilliant scarlet extremely sticky coating.,10
The Dress (1961 film). The Dress (German: Das Kleid) is an East German comedy film directed by Konrad Petzold and Egon Günther. It was released in 1961.,12
Hyundai Veracruz. The Hyundai Veracruz (Korean: 현대 베라크루즈) also known as the Hyundai ix55 in Europe and Russia was a mid-size crossover produced by the South Korean manufacturer Hyundai from 2006 to 2012. The Veracruz was sold in the United States Canada South Korea China Dominican Republic Brazil and the Middle East. It was also imported to Europe and parts of Asia from 2007 to 2011. The Veracruz was discontinued due to low market demand.,5
Jimmy Harris (defensive back). James Bedford Harris (November 12 1934 – August 9 2011) was an American football defensive back in the National Football League for the Philadelphia Eagles the Los Angeles Rams and the Dallas Cowboys. He also played in the American Football League for the Dallas Texans.,3
Thomas Burnham House. Thomas Burnham House is a historic home located at Glens Falls Warren County New York. It was built in 1897 and is a massive 2 1⁄2-story square residential building with Queen Anne and Colonial Revival style design elements. It features a large tripartite gambrel-roofed dormer.It was added to the National Register of Historic Places in 1984.,6
Orient Express (1943 film). Orient Express is a 1943 Hungarian drama film directed by László Cserépy and starring Andor Ajtay Irén Pelsöczy and Gyula Csortos. It is based on a play by Andor Matolcsy about events taking place on the Orient Express.,12
Helenów Rawa County. Helenów [xɛˈlɛnuf] is a village in the administrative district of Gmina Rawa Mazowiecka within Rawa County Łódź Voivodeship in central Poland. It lies approximately 7 kilometres (4 mi) north-east of Rawa Mazowiecka and 57 km (35 mi) east of the regional capital Łódź.,8
Strahlhorn (Baltschiedertal). The Strahlhorn (3200 m) is a mountain of the Bernese Alps located north of Baltschieder in the canton of Valais. It lies between the Baltschiedertal and the Gredetschtal east of the Bietschhorn.,7
Medtech (robotic surgery). Medtech is a robotic surgery company founded in 2002 by Bertin Nahum and based near Montpellier France. It went public in a November 2013 Initial Public Offering on Euronext Paris. Its ticker symbol and flagship product is ROSA a robotic surgical assistant designed for low-invasive brain surgery. Its pre-IPO investors include Newfund Soridec and Midi Capital.,0
Pseudatemelia subochreella. Pseudatemelia subochreella is a species of gelechioid moths. Here it is placed within the subfamily Amphisbatinae of the concealer moth family (Oecophoridae). The Amphisbatinae have alternatively been merged into the Oecophorinae raised to full family rank or placed as a subgroup of the Depressariinae (or Depressariidae if ranked as family).It is found in Europe where it inhabits woodlands.,9
Paid the Cost. Paid the Cost is the debut album by rap duo Penthouse Players Clique. The album was released in 1992 for Ruthless Records and was produced by DJ Quik DJ Battlecat and Eazy-E. The album was a success for the group making it to #76 on the Billboard 200 #28 on the Top R&B/Hip-Hop Albums and #1 on the Top Heatseekers album charts. Three singles were released Explanation of a Playa Trust No Bitch and P.S.,11
Cercocarpus ledifolius var. intricatus. Cercocarpus ledifolius var. intricatus is a variety of Cercocarpus ledifolius that is commonly known as little-leaf mountain mahogany.,10
Pancalia baldizzonella. Pancalia baldizzonella is a moth in the Cosmopterigidae family. It is found in Italy.The wingspan is about 15 mm. Adults have been recorded in July.,9
John N. Wozniak. John N. Wozniak (born March 21 1956) is a Democratic state senator in the U.S. state of Pennsylvania. He represents the city of Johnstown and its rural surrounding areas.Wozniak was born to a military family. After spending his early childhood on multiple bases he returned to his family home in Johnstown for high school. Wozniak attended the University of Pittsburgh at Johnstown from which he earned a degree in economics.,4
Gilles Leroy. Gilles Leroy (born December 28 1958 in Bagneux Hauts-de-Seine) is a French writer. He studied at the Lycée Lakanal in Sceaux which appears in his 1996 novel Les Maîtres du monde as the Lycée Ducasse. His novel Alabama song won the Prix Goncourt in 2007.,2
The Book of Other People. The Book of Other People is a collection of short stories published in 2008 by Penguin Books. Selected and edited by Zadie Smith it contains 23 short stories by 23 different authors among them Nick Hornby David Mitchell Colm Tóibín Jonathan Safran Foer Dave Eggers as well as Smith herself. The collection as evidenced by the title focuses on character; the authors were simply asked to make somebody up.,13
Navarretia jaredii. Navarretia jaredii is an uncommon species of flowering plant in the phlox family known by the common names mitrefruit pincushionplant and Paso Robles navarretia. It is endemic to California where it is known from the central and south coasts and coastal mountain ranges. It grows in several types of local habitat including chaparral grassland and vernal pools and slopes of serpentine soils. It is a hairy annual herb producing a slender stem up to about 20 centimeters tall.,10
Kaka (singer). Rajabu Willer better known as Kaka previously Little Kaka Lil' Kaka and Bigg Kaka (born in Allerød Denmark on 19 February 1991) is a Danish reggae dancehall and hip hop artist of Tanzanian. His name stylized as KAKA means brother in Kiswahili. At various times he was known as Little Kaka and Bigg Kaka before dropping the adjectives. In 2007 Kaka had his debut appearing on stage with Natasja Saad on her last shows in Copenhagen before she died in Jamaica.,2
Bye Bye Baby I Don't Want to Take a Chance. Bye Bye Baby I Don't Want to Take a Chance is the debut album by Motown recording artist Mary Wells released on Motown in 1961. The album didn't chart but yielded two hit singles for the teenaged Wells including Bye Bye Baby which she issued in late 1960 and a song she had originally written as a demo for Jackie Wilson and I Don't Want to Take a Chance a song written for her by Berry Gordy and Mickey Stevenson. Wells' follow-up album The One Who Really Loves You was released in 1962.,11
Hôtel-Dieu de Paris. The Hôtel-Dieu de Paris (French pronunciation: ​[ɔtɛl djø də paʁi]) is regarded as the oldest hospital in the city of Paris France and is the most central of the Assistance publique - hôpitaux de Paris (AP-HP) hospitals. The hospital is associated with the Faculté de Médecine Paris-Descartes. It still resides on the bank of the Île de la Cité next to Notre-Dame connected to the Rive Gauche by the pont au Double.,6
Frasinu River (Bistrița). The Frasinu River is a tributary of the Bistriţa River in Romania.,7
Klarobelia megalocarpa. Klarobelia megalocarpa is a species of plant in the Annonaceae family. It is endemic to Ecuador. Its natural habitat is subtropical or tropical moist lowland forests. It is threatened by habitat loss.,10
Fool Moon (novel). Fool Moon is a 2001 contemporary fantasy novel by author Jim Butcher. It is the second novel in The Dresden Files which follows the character of Harry Dresden present-day Chicago's only professional wizard.,13
Agnorhiza elata. Agnorhiza elata (syn. Wyethia elata) is a species of flowering plant known by the common name Hall's mule's ears. It is endemic to California where it is known only from a section of the central Sierra Nevada foothills. It occurs in woodlands and pine forests. It is a perennial herb growing from a thick taproot and caudex unit. The hairy stem grows erect to a maximum height around one meter. The leaves have triangular blades up to 20 centimeters long.,10
Siphonorhis. Siphonorhis is a genus of nightjars known as the Caribbean pauraques in the family Caprimulgidae. It contains the following species: Cuban Pauraque (Siphonorhis daiquiri) known only from fossil material Jamaican Pauraque (Siphonorhis americana) possibly extinct Least Pauraque or Least Poorwill (Siphonorhis brewsteri),9
Cub Crafters. Cub Crafters Inc. (often styled CubCrafters) is an aircraft manufacturer based in Yakima Washington. Founded in 1980 to build parts and STC modifications for the Piper PA-18 Super Cub their CC18-180 Top Cub was FAA-certified December 16 2004 and is currently in production.,0
Suor Orsola Benincasa University of Naples. The Suor Orsola Benincasa University of Naples (Italian: Università degli Studi Suor Orsola Benincasa - Napoli) is a university located in Naples Italy. It was founded in 1864 and is organized into 3 departments.,1
Heuchera hirsutissima. Heuchera hirsutissima is a species of flowering plant in the saxifrage family known by the common name shaggy-haired alumroot. It is endemic to the San Jacinto Mountains of Riverside County California where it grows on rocky slopes. While uncommon in the wild this species is cultivated as an attractive garden flower. This is a rhizomatous perennial herb with small lobed rounded leaves. It produces an erect hairy inflorescence which bears light pink flowers.,10
Tactusa similis. Tactusa similis is a moth of the Micronoctuidae family. It is known from northern Thailand.The wingspan is about 10 mm. The forewing is relatively short and narrow. The ground colour is yellowish white with a basal-costal patch and dorsomedial triangular patch. It is white between the basal and antemedial lines and narrowly white between the triangular patch and the subterminal line.,9
Gol Gol Hamadan. Gol Gol (Persian: گل گل‎; also known as Kulkul) is a village in Jowzan Rural District in the Central District of Malayer County Hamadan Province Iran. At the 2006 census its population was 16 in 6 families.,8
Aaron Bushkowsky. Aaron Bushkowsky (born 1957 in Winnipeg Manitoba) is an award-winning Canadian writer based in Vancouver British Columbia. He writes in five different genres: poetry drama film TV and prose. Nominated for the Dorothy Livesay Poetry Prize for outstanding book of poetry for ed and mabel go to the moon in 1995 Bushkowsky followed with a second book of poetry Mars is for Poems in 2002.,2
Indian long-eared hedgehog. The Indian long-eared hedgehog (Hemiechinus collaris) is a relatively small hedgehog (~17 cm 200–500 grams) native to India. It is insectivorous and nocturnal.,9
HMS Pylades (1824). HMS Pylades was an 18-gun sloop launched in 1824 and broken up in 1845.Built at the Woolwich Dockyard and launched on 29 June 1824. Armed with 18 guns consisting of two 9 pdr and twelve 32 pdr carronades.Pylades ran aground and capsized at Roona Point County Mayo on 14 April 1831. She was broken up in May 1845.,5
Kheyrabad Kuhpayeh. Kheyrabad (Persian: خيراباد‎ also Romanized as Kheyrābād) is a village in Tudeshk Rural District Kuhpayeh District Isfahan County Isfahan Province Iran. At the 2006 census its population was 36 in 10 families.,8
Frankie Gavin (musician). Frankie Gavin is a fiddle player of traditional Irish music.,2
Cibory-Chrzczony. Cibory-Chrzczony [t͡ɕiˈbɔrɨ ˈxʂt͡ʂɔnɨ] is a village in the administrative district of Gmina Zawady within Białystok County Podlaskie Voivodeship in north-eastern Poland.,8
Dewey Scanlon. Dewey D. Scanlon (August 16 1899 - September 24 1944) was an American football coach and was the head coach for the National Football League's Duluth Kelleys/Eskimos from 1924 to 1926 and for the Chicago Cardinals in 1929. As an NFL head coach he compiled a record of 17-15-4 in four seasons. He also appeared in one game as a wingback for Duluth in 1926. Scanlon was born in West Duluth Minnesota and attended Valparaiso University.,3
Old Sloatsburg Cemetery. The Old Sloatsburg Cemetery is located at the end of Richard Street in Sloatsburg New York United States. It began as the Sloat family cemetery with the burial of Revolutionary War casualty John Sloat in 1781. After a half-century of inactivity it gradually was expanded to include 1200 graves by the time of the last burial in 1949.Its landscaping reflects several different eras of cemetery design.,6
Esakiozephyrus bieti. The Indian Purple Hairstreak (Esakiozephyrus bieti) is a small butterfly found in India that belongs to the Lycaenids or Blues family.,9
Uvularia sessilifolia. Sessile bellwort or wild oats (Uvularia sessilifolia) is a species of bellwort native to eastern and central North America. It grows in woodlands with wet or dry soils.The strap-like leaves are sessile on the stem. The flowers are yellow narrowly bell-shaped and creamy yellow blooming in spring. The leaves have no hairs on the margin and are somewhat narrow distinguishing this plant from the similar Streptopus.,10
Collection (Thee Michelle Gun Elephant album). Collection is an album by Thee Michelle Gun Elephant released in 2001.This release was for North America only. Around the same time in Japan the band released 'TMGE 106' which contained similar (although not identical) tracks.,11
Mount McKay. Mount McKay is a mafic sill located south of Thunder Bay Ontario Canada on the Indian Reserve of the Fort William First Nation. It is the highest most northern and best known of the Nor'Wester Mountains. It formed during a period of magmatic activity associated with the large Midcontinent Rift System about 1100 million years ago.,7
So Fresh: The Hits of Spring 2005. So Fresh: The Hits of Spring 2005 is a compilation of songs that were popular in Australia in winter 2005. It was released circa August 2005.,11
Mother of Mercy High School (Cincinnati Ohio). Mother of Mercy High School is an all-girls Catholic private high school in Cincinnati Ohio. It is one of almost forty Sisters of Mercy secondary schools in the United States. This school is also a Blue Ribbon School. Built under the foundation of the five core Mercy values: Faith Compassion Service Leadership and Excellence Mother of Mercy High School emphasizes developing young women with the strength of mind and character.,1
Predator: Bad Blood. Predator: Bad Blood is a 4-issue series created by Dark Horse Comics revolving around the titular character Predator.Much of the story takes place in real life Pine Barrens New Jersey. All 4 issues have been collected in Predator Omnibus volume 3.,13
HMS Topaze (1793). HMS Topaze was a Royal Navy 32-gun frigate originally completed in 1791 as a French Magicienne-class frigate. In 1793 Lord Hood's fleet captured her at Toulon. The Royal Navy took her into service under her existing name. She was broken up in 1814.,5
Thanagaun. Thanagaun is a village development committee in Udayapur District in the Sagarmatha Zone of south-eastern Nepal. At the time of the 1991 Nepal census it had a population of 2408 people living in 428 individual households.,8
Frontier Works. Frontier Works (株式会社フロンティアワークス Kabushiki Gaisha Furontia Wākusu) is a Japanese company specializing in the creation and distribution of media related to anime such as producing OVAs radio dramas drama CDs anime soundtracks or other related products. The company was established in August 2002.,0
Subotica (Svilajnac). Subotica is a village in the municipality of Svilajnac Serbia. According to the 2002 census the village has a population of 757 people.,8
Croghan Mountain. Croghan Kinsella (Irish: Cruachán Uí Chinnsealaigh meaning little stack of the Kinsella family is a mountain in the Wicklow Mountains on the Wicklow/Wexford border; The term Croghan proper is a distinct older term and name meaing Red-Son or Red-Man. The Wexford 'River Bann' rises from its southern slopes.,7
Bramschebach. Bramschebach is a river of North Rhine-Westphalia Germany.,7
Ditrău River. The Ditrău River ( Hungarian: Ditró-patak ) is a tributary of the Mureş River in Transylvania Romania.,7
Tom Brosseau. Tom Brosseau is an American musical storyteller and guitarist born and raised in Grand Forks North Dakota.,2
Hamilton College (Scotland). Hamilton College is a co-educational Christian independent school located in Hamilton South Lanarkshire Scotland. It provides education from Nursery age (3 years and up) through the full 7 years of primary education and 6 years of secondary school (up to 18 years old). The Principal is Margaret Clarke who has held the position since 2008. The college has high academic standards.,1
Dallas Keuchel. Dallas Keuchel (KYE-kuhl) (born January 1 1988) is an American professional baseball pitcher for the Houston Astros of Major League Baseball.,3
Mučanj. Mučanj (Serbian Cyrillic: Мучањ) is a mountain in western Serbia near the town of Ivanjica. Its highest peak Klekov Vrh (Jerinin grad) has an elevation of 1534 meters above sea level.,7
Black Eagle. The Black Eagle (Ictinaetus malayensis) is a bird of prey. Like all eagles it is in the family Accipitridae and is the only member of the genus Ictinaetus. They soar over forests in the hilly regions of tropical Asia and hunt mammals and birds particularly at their nests. They are easily identified by their widely splayed and long primary fingers the characteristic silhouette slow flight and yellow ceres and legs that contrast with their dark feathers,9
Archipelago (film). Archipelago is a 2010 British film written and directed by Joanna Hogg about a family holiday on the island of Tresco which forms part of the archipelago of the Isles of Scilly.,12
Mount Xiqiao. Mount Xiqiao is a 40-50 million year old dormant volcano situated in the south west of the Nanhai District Foshan Guangdong People’s Republic of China some 68 km (42 mi) from Guangzhou. The mountain is an important scenic area and designated as a national forest park and national geological park. Covering an area of 14 square kilometres (5.4 sq mi) the area features a total of 72 peaks with the highest Dacheng Peak (大秤峰) rising to346 m (1135 ft).,7
Asgeriya. Asgeriya is a village in Sri Lanka. It is located within Central Province.,8
Uvais Karnain. Shaul Hameed Uvais Karnain (born August 11 1962 Colombo) is a former Sri Lankan cricketer who played 19 ODIs between 1984 to 1990.,3
Près de toi. Près de Toi is also the title of a track on Mike Oldfield's Light & Shade album.Près de Toi (Next To You) is French pop singer Lorie's triple-platinum debut album. It was released on September 30 2001. On April 29 2002 a special limited edition of the album was released with new packaging and extra tracks. Starting from September 20 2004 the original album was sold jointly with the singer's second album Tendrement.,11
Giovanni Lorenzo Lulier. Giovanni Lorenzo Lulier nicknamed Giovannino del Violone (Little John of the Violin) (c. 1662 – 29 March 1700) was a Baroque Italian composer cellist and trombone player of Spanish descent.,2
Tomodon. Tomodon is a genus of colubrid snakes which are endemic to South America. Three species are currently recognized. Tomodon dorsatus A.M.C. Duméril Bibron & A.H.A. Duméril 1854 Tomodon ocellatus A.M.C. Duméril Bibron & A.H.A. Duméril 1854Tomodon orestes Harvey & Muñoz 2004↑ ↑,9
Edna Elias. Edna Elias (born c. 1955) is a Canadian politician from Kugluktuk Nunavut.,4
Ficus benjamina. Ficus benjamina commonly known as the weeping fig Benjamin's fig or ficus tree and often sold in stores as just ficus is a species of flowering plant in the family Moraceae native to south and southeast Asia and Australia. It is the official tree of Bangkok. It is a tree reaching 30 metres (98 ft) tall in natural conditions with gracefully drooping branchlets and glossy leaves 6–13 cm (2–5 in) oval with an acuminate tip.,10
Rogério Pinheiro. Rogerio Pinheiro Dos Santos known as Rogério Pinheiro in the K-League (born: April 21 1972) is a former Brazilian footballer who plays as a defender.His Korean football career started in 2003. In 2003 Pohang Steelers brought him to the K-League. And in 2006 he moved to Gyeongnam FC.,3
