text,label
"Kuznetsova beats compatriot Petrova to advance to final in Bali NUSA DUA, Bali (AFP): US Open champion Svetlana Kuznetsova outclassed fellow Russian Nadia Petrova on Saturday to advance to the final of the Wismilak International WTA tennis tournament on the Indonesian resort island of Bali.",1
"Lexmark's Mixed Message Despite the printer company's third-quarter strength, the future is uncertain.",2
Druyun gets nine-month prison sentence A former top Air Force acquisition executive today was sentenced to nine months in prison for conspiring to help Boeing Co. win a multibillion-dollar Pentagon contract.,2
Poison porn pics show up online The first images that hide a virus inside them have been found in a pornographic newsgroup on the net.,0
"UPDATE 1-United to cut US flights, focus on international UAL Corp. (UALAQ.OB: Quote, Profile, Research) , the bankrupt parent of United Airlines, on Wednesday said it would reduce US flights and increase capacity on more lucrative international ",2
"Nintendo boss slams PSP as DS shipment target is raised Sony #39;s forthcoming PlayStation Portable handheld will fail to attract newcomers to gaming, according to Nintendo president Satoru Iwata, whose comments come as shipment targets for the DS are raised once again.",3
"Microsoft Makes Another Antitrust Deal (PC World) PC World - Software giant settles with Novell and the CCIA, ending years of legal wrangling.",3
Beavers Suspend Four Oregon State suspends four players for the Insight Bowl against Notre Dame on Dec. 28.,1
"Sainz to sit out his farewell rally Motorsport.com. One the eve of the start of the World Rally Championship season finale and what would have been the final WRC competition for Carlos Sainz, the Spaniard and co-driver ",1
"Thousands Remain Without Power in Eastern Canada (Reuters) Reuters - Hundreds of thousands of people in\Eastern Canada could be without electricity until the end of\the week, officials said on Monday, after an early winter\blizzard downed power lines and crumpled transmission towers.",3
"Caution dampens spirit at Cannes tech conference Soaring oil prices and terrorism have instilled fresh caution into global markets over the past six months, executives and investors said at a technology conference in Cannes.",3
Pakistan tests mid-range missile Pakistan test-fires a medium-range missile capable of carrying nuclear warheads.,0
Arrest in Cisco source code theft A British man has been arrested in connection with the theft of source code from Cisco Systems. The 20-year-old was arrested on 3 September following police raids on homes in Manchester and Derbyshire.,3
Professor declined to be expert witness for Sharman Sharman Networks #39; legal representative today revealed an e-mail stating that one of the witnesses for the Universal Music Australia parties had previously withdrawn an offer to be Sharman #39;s expert witness in the ongoing civil trial against the peer to ,3
"Gulf monetary union requires political consensus, says IMF The International Monetary Fund (IMF) managing director, Rodrigo de Rato, said the road to a monetary union could be bumpy at times, as it requires strong political commitment ",2
"Intel Cancels Top-Speed Pentium 4 Chip Intel Corp. on Thursday canceled plans to introduce its highest-speed Pentium 4 chip\for desktop computers, marking another in a string of unexpected product changes, cancellations and recalls at the world's largest computer chip maker.",3
"Are you sitting comfortably? Then let #39;s spy This priority retains its ranking at number five as more and more companies deploy Web services to share business logic, data and processes with each other and with clients.",3
Having a ball The Red Sox rode into Yankee Stadium on Friday with the confidence that comes from playing like the best team in baseball and having the wild card in your back pocket.,1
Koizumi to Bush: Strong Dollar Important (Reuters) Reuters - Japanese Prime Minister\Junichiro Koizumi told President Bush at a bilateral meeting in\Chile on Saturday that a strong U.S. dollar is important for\the global economy.,2
"Halo 2; Donkey Konga The first Halo game sold quite a few Xboxes (we know a few Xbox owners who don #39;t appear to play any other titles on their consoles), and Halo 2 has already clocked \$125 million in sales -- on its first day in stores.",3
"McDonalds boss steps down Charlie Bell has stepped down as chief executive of fast food giant McDonalds seven months after taking up the top job. Bell, who was diagnosed with colon cancer earlier this year, is leaving the business to focus on fighting the illness.",2
"Hungry world 'must eat less meat' People will need to eat more vegetables and less meat because of dwindling water supplies, scientists say.",3
"REVIEW: Windows XP Battens Down Hatches in Latest Patch By MATTHEW FORDAHL     (AP) -- With the latest update to Microsoft Corp. (MSFT)'s Windows XP operating system, personal computers will soon join parents, bosses, teachers and spouses as a source of nagging in your life...",3
"JEROME WILLIAMS - Charles Wenzelberg It was shaping up to be another mundane evening in the back-to-back life of an NBA team. The Knicks, pushed to the limit by the lowly Hawks in Atlanta on Tuesday, clearly were going through the motions early on against Memphis last night at the Garden.",1
"United no longer have fear factor, says Keane Once-dominant Manchester United no longer inspire fear in their opponents, according to club captain Roy Keane. United, English champions eight times in the last dozen seasons, already ",1
"Microsoft SQL Server 2005 Delayed Microsoft is putting off the shipping date for SQL Server 2005, also known as  quot;Yukon, quot; and instead will release an incremental beta app called  quot;Community Technical Preview.",3
China Plans Five-Day Manned Space Mission for 2005 Chinese scientists have optimized the spacecraft #39;s configuration to reduce its weight and improve the performance of onboard equipment.,3
"Security Vendor Refuses To Detail SP2 Flaws Although Finjan Software has detected ten flaws in Microsoft Windows XP Service Pack 2, it refuses to divulge any technical details.",3
Google to Scan Books From Big Libraries (AP) AP - Google Inc. is trying to establish an online reading room for five major libraries by scanning stacks of hard-to-find books into its widely used Internet search engine.,3
"In A Rush To Return RALEIGH, NC - For the past two weeks, Florida State tailback Leon Washington has been torn between a feeling of helplessness and something that almost made him feel guilty.",1
"Action Update: Nov. 22 - Dec. 5, 2004 US Gen. Peter Pace, vice chairman of the Joint Chiefs of Staff, visited Kabul on Nov. 22 and reiterated that the United States will continue to search for al-Qaida leader Osama bin Laden.",0
"Kansas City Chiefs KANSAS CITY, Missouri (Ticker) -- Priest Holmes and the Kansas City Chiefs  #39; physcial offensive line shredded the NFL #39;s top-ranked rushing defense.",1
Iraq blasts mar Muslim holy feast Insurgents in Iraq carry out a series of bomb attacks to coincide with the start of the holy month of Ramadan.,0
" quot;Scramjet quot; Breaks Speed Record It #39;s small, but it #39;s fast, as NASA #39;s unmanned  quot;scramjet quot; proved Tuesday in a record-breaking demonstration above the Pacific Ocean.",3
EP Socialist Group hails Barroso #39;s revamping efforts President of the Socialist Group in the European Parliament (EP) Martin Schulz on Thursday hailed the efforts by incoming President of the European Commission Jose Manuel Barroso in revamping his team for approval.,0
"Wal-Mart Comes Back Swinging After being outmaneuvered by aggressive competitors at the start of the holiday shopping season, Wal-Mart Stores (WMT ) is returning fire.",2
Israel AG Says Shift Barrier to Avoid Sanctions (Reuters) Reuters - Israel's attorney general urged the\government Thursday to swiftly reroute its barrier in the\occupied West Bank to minimize the risk of international\sanctions after the World Court deemed the project illegal.,0
"Alonzo Mourning Helps Nets Win _ for Now (AP) AP - Alonzo Mourning knows he's running out of time in the NBA. He just wants to win, and he needs those victories to come quickly. Playing his second regular-season game following a kidney transplant, Mourning made consecutive shots in double overtime to help the visiting New Jersey Nets beat the Chicago Bulls 111-106 on Friday night.",1
"Some Executives Can #39;t Take a Hint CQ quot; gt; Walt Disney Company shareholders might have done a double take when their chief executive, Michael D. Eisner, testified in court last week about the brief tenure of his friend, Michael S. Ovitz, as company president.",2
"World Bank: East Asia growth may have peaked China will continue to drive East Asia #39;s growth next year, but the world #39;s fastest-growing region may have reached its peak in expansion, according to the World Bank.",2
"Australia #39;s Howard to Campaign on Record, Latham Pledges Change Australians will go to the polls on Oct. 9, with Prime Minister John Howard campaigning for a fourth term on his record of economic management, low interest rates and national security.",0
"Traders Bet Oracle Wins in Antitrust Case  CHICAGO/SAN FRANCISCO (Reuters) - Options traders have been  building bullish positions in PeopleSoft Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; as  investors bet a federal judge will approve Oracle Corp.'s  hostile takeover bid of the business software maker, traders  said on Monday.",2
"C #39;wealth boss lays off from criticising Musharraf over uniform &lt;b&gt;...&lt;/b&gt; World News: Islamabad, Oct 22 : Commonwealth general secretary Don McKinnon today kept himself away from criticising Pakistan President Pervez Musharraf for simultaneously holding the post of Army Chief.",0
"Mars Once Ripe for Life, Rovers Discover Water once covered thousands of square miles of Mars, creating an ancient environment that hints at the possibility that life might be present there yet today, scientists reported.",3
BAR prevent Davidson #39;s test switch Williams and BAR-Honda were at each others #39; throats yesterday over the services of Anthony Davidson barely two months after their row over Jenson Button was resolved in BAR #39;s favour by the FIA contracts #39; recognition board.,1
Computer Glitch Changes Election Result (AP) AP - A hand recount of ballots cast using optical scanning technology gave a Democrat enough extra votes to bump a Republican from victory in a county commissioner's race.,0
"US Says Over 100 Arrested in Internet Crime Sweep More than 100 people have been arrested in the largest global crackdown to date on identity theft, hacking and other Internet-based crimes, US Attorney General John Ashcroft said on Thursday.",3
"Falling oil prices lift blue chips BLUE chips in the United States recovered ground on Friday as falling oil prices offset a profit warning from aluminium-maker Alcoa, while a tech rally was fuelled by software-maker Oracle Corp.",2
"How Tax Bill Gave Business More and More It was the biggest free-for-all in corporate lobbying in nearly 20 years, and its final product was a tax bill with giveaways for almost every business.",0
Treasury Flat After Testing 7-Month Low  NEW YORK (Reuters) - U.S. Treasury debt yields hit a  seven-month low on Monday as stubbornly high energy prices  hinted at a slowdown in economic growth.,2
Mexican birdies way to title MEXICO #39;s Lorena Ochoa birdied three of the last four holes to overcome a five-stroke deficit and win the Wachovia LPGA Classic today.,1
Two hurt in Kenya airport blast Two customs workers have been lightly injured in a blast at one of the airports in the Kenyan capital Nairobi. A fire triggered by the explosion in a warehouse is said to have damaged the roof of an adjacent departure lounge.,0
"Armchair Astronomers Revel in Comet's Path NASA -- Catching this week's comet is as easy as flipping the switch on your computer.     As of today, a comet is visible within the live images sent back from a spacecraft stationed one million miles away...",3
"Mosul Forces Secure 75 Percent of Police Stations, US Says US and Iraqi forces secured more than three quarters of Mosul #39;s police stations as calm prevailed following last week #39;s flare up in violence that saw insurgents raid police buildings in the city, the US military said.",0
"Dow Jones to Buy MarketWatch for \$463 Mln  NEW YORK (Reuters) - Dow Jones   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DJ.N target=/stocks/quickinfo/fullquote""&gt;DJ.N&lt;/A&gt;, publisher of  The Wall Street Journal, has agreed to buy online financial  news provider MarketWatch Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MKTW.O target=/stocks/quickinfo/fullquote""&gt;MKTW.O&lt;/A&gt; for about \$463 million  in a bid to boost its revenue from the fast-growing Internet  advertising market.",2
"Suspected Militants Killed in Saudi Clash RIYADH, Saudi Arabia Oct. 12, 2004 - Three suspected Saudi militants armed with guns and hand grenades including one militant on the country #39;s most-wanted list were killed in a clash with Saudi security forces, officials said Tuesday.",0
"CRTC hearings explore need to regulate Internet voice services GATINEAU, Que. (CP) - Are Internet phone calls a new frontier or just a technological tweak for an old service? That was the question before the Canadian Radio-television and Telecommunications Commission ",3
"US Airways, UAL Post Third-Quarter Losses US Airways Group Inc. and UAL Corp. #39;s United Airlines, both operating under bankruptcy court protection, reported losses in the third quarter yesterday, blaming record high fuel prices ",2
"Canes blow into Chapel Hill Teams around the Atlantic Coast Conference are getting to know about first-place Miami in a hurry. This week, the Hurricanes take their act to North Carolina, returning to the Triangle a week after defeating North Carolina State.",1
Briefly: Westinghouse cuts price of LCD TVs roundup Plus: Adobe debuts hobbyist Photoshop package...Symbol joins WiMax wireless broadband group...HP to sell PathScale compilers.,3
"Sell Google Among the 20 stock analysts who follow the fortunes of Google Inc., only one lonely researcher suggests selling the shares. I would join him.",2
Army to Withhold Some Payments From Halliburton The U.S. Army plans to withhold payment on 15 percent of future invoices of Halliburton's logistics deal in Iraq due to an ongoing billing dispute.,2
"8 nations to fight Arctic ice melting Eight nations with Arctic territory agreed Wednesday to fight glacial melting and other effects of climate change in the region, though they declined to endorse any new steps ",3
"Oil Prices Fall Nearly \$4 Over Past Week Oil prices bounced higher Friday following two days of sharp declines, but traders said they expect prices to move lower again by early next week in anticipation of the Energy Department's next petroleum supply report.",2
"PalmSource to Port Palm OS on top of Linux Palm OS 6.0 (Palm OS Cobalt) hasn #39;t even seen the light of day on any device yet, nor is there any sign it will soon. All the same, PalmSource is steering its unused OS 6.0 onto the Linux platform.",3
"Galaxy mergers excite scientists An international team of scientists described this week one of the most cataclysmic events in the universe, cosmic cannibalism in which one massive galaxy cluster is gobbling its smaller neighbor.",3
"IETF Nixes Microsoft Sender ID Approach Forrester Research analyst Jonathan Penn said that even if competing standards emerge, the rise of more advanced e-mail validation technology will likely be one of the most powerful tools against spam.",3
"The Dollar Is Defying Both Expectations and Gravity The dollar's strength is surprising, given the record current account deficit, but some forecasters say that strength will continue into next year.",2
"The Military Family Network One year after US forces found him hiding in a spider hole near his hometown of Tikrit, former dictator Saddam Hussein remains imprisoned at an undisclosed location awaiting his trial on charges of war crimes and crimes against humanity.",0
US frees up emergency oil supply The US government is to let oil refineries borrow crude from its emergency stockpile to make up for supplies disrupted by Hurricane Ivan.,2
"Nokia unveils three new camera phones The worlds largest mobile phone maker Nokia presented three new camera phones on Tuesday, including the 7710 media device, which it said would hit Asian stores in the last quarter of this year.",3
"With Pitching in Shambles, Yankees Hitters Prove Punchless Baltimore's Sidney Ponson held the Yankees to two hits in his fourth career shutout. The Yankees have not scored a run in the last 17 innings.",1
French PM hits out at hostage bid fiasco French prime minister Jean-Pierre Raffarin has denied allegations his government secretly endorsed a failed attempt by maverick congressional deputy Didier Julia to free two journalists held in Iraq.,0
FDA Approves Use of Chip in Patients (AP) AP - Medical milestone or privacy invasion? A tiny computer chip approved Wednesday for implantation in a patient's arm can speed vital information about a patient's medical history to doctors and hospitals. But critics warn that it could open new ways to imperil the confidentiality of medical records.,3
"Afghan talks break down but Nayan may be spared KABUL, Afghanistan -- Militants claiming to hold three United Nations workers hostage said talks on demands, which include the release of Taliban prisoners, had broken down and that they would decide Friday whether to kill the trio.",0
"Photo 2 of 2: Microsoft's fashion makeover Wood paneling and chrome dominate one of two sample designs for a new style of Media Center PC, commissioned by Microsoft's eHome division from One   Co.",3
"Clear Channel Selects Fox to Supply Radio News Clear Channel Radio, the largest US radio station chain, has selected Rupert Murdoch #39;s Fox News Radio as the main news supplier for about 100 of its news/talk stations, the companies said on Monday.",2
"Oxygen generator fails on space station The main oxygen generator on the International Space Station has failed, but NASA said Thursday there is plenty of oxygen on board to sustain the station #39;s inhabitants for the foreseeable future.",3
"US leading indicators fall for 5th straight month WASHINGTON (AFX) - The US economy is losing steam, the Conference Board said Thursday, reporting that the index of US leading economic indicators fell 0.3 percent in October, the fifth straight decrease.",2
Zarqawi Group Beheads U.S. Hostage Armstrong  BAGHDAD (Reuters) - A militant group in Iraq led by al  Qaeda ally Abu Musab al-Zarqawi beheaded American Eugene  Armstrong and posted a video of the killing on the Internet on  Monday.,0
Baghdad governor escapes attack The governor of Baghdad escapes unhurt when a roadside bomb explodes near his convoy.,0
"Henman thrives on lone mission FOR so long written off as a perennial contender at Wimbledon but nowhere else, Tim Henman has stood convention on its head this year.",1
"Padres stop St. Louis, stay in wild-card hunt Ryan Klesko singled in the go-ahead run with no outs in the eighth inning and the San Diego Padres beat St. Louis 7-3 on Monday night to keep alive their slim playoff hopes and end the Cardinals #39; nine-game winning streak.",1
"Microsoft Launches Regional Versions of Hotmail  LONDON (Reuters) - Microsoft Corp., the world's largest  software maker, has expanded its flagship MSN Hotmail internet  email service to include European and Japanese domain names, it  said on Friday.",3
"EDS offers early retirement to 9,200 workers PLANO, Texas - Electronic Data Systems Corp. said Tuesday it would offer early retirement incentives to 9,200 US workers, or 17.4 percent of its domestic work force, and expects to take a \$150 million charge in the fourth quarter to cover the costs.",2
"Major PeopleSoft investor won't tender shares Decision by Private Capital Management, one of PeopleSoft's largest institutional investors, hurts Oracle's takeover bid.",3
"Swimmers, gymnasts lift NBC #39;s early ratings Boosted by strong results from US gymnasts and swimmers, NBC #39;s ratings for the Athens Olympics #39; first four days have topped the disappointing viewership levels of the 2000 Sydney Games. ",1
"Flying high, like a butterfly The worlds tallest bridge was opened in the Tarn Valley, France, yesterday and has been hailed as both a monumental work of art and an unrivalled technological achievement.",0
"RadioShack, Sprint in Mall Kiosk Venture (Reuters) Reuters - RadioShack Corp. , the No. 3\U.S. electronics chain, on Tuesday said it has signed a deal\with Sprint Corp.  to open wireless kiosks at malls\nationwide.",2
"NBA Melee Another Black Eye for Detroit (AP) AP - The sight of Detroit fans scuffling with NBA stars at the end of a game and showering players with beer, ice and popcorn gives the city another black eye as it struggles to overcome a well-worn reputation for violence and unrest.",1
"Iraq Minister Blasts Iran, Syria, Says Aid Zarqawi (Reuters) Reuters - Iraq's interim defense minister accused\neighbors Iran and Syria on Wednesday of aiding al Qaeda\Islamist Abu Musab al-Zarqawi and former agents of Saddam\Hussein to promote a ""terrorist"" insurgency in Iraq.",0
"Hurricane Ivan #39;s twists force oil prices higher NEW YORK : The latest twists and turns from Hurricane Ivan prompted renewed concerns Monday about oil production in the Gulf of Mexico, pushing futures prices sharply higher on global markets.",2
"Softbank protests Japan's 3G cell phone market policy (AFP) AFP - Softbank Corp., Japan's largest Internet provider, complained that its plan to offer a new mobile phone service could be thwarted by the government's refusal to provide the necessary bandwidth.",3
India have three Aussies for lunch Australia faltered in the last 30 minutes of the first session of the third Test against India at Nagpur and the hosts took full advantage to emerge with their necks out in front.,1
"Iowa State ready to face foes from North Division After getting knocked around by a pair of South Division teams in its first two Big 12 football games, Iowa State welcomes a little Northern exposure this week.",1
"US marines in Philippines on storm relief mission, health fears &lt;b&gt;...&lt;/b&gt; INFANTA, Philippines (AFP) - US Marines began helping relief operations in the Philippines following storms that have left more than 1,500 people dead as fears grew of a health crisis among survivors.",0
Henry Acknowledges Irish Threat France striker Thierry Henry believes the Republic of Ireland pose a real threat to his nations hopes of reaching the World Cup finals.,1
"Athens Games a Watershed in War Against Cheats It started with a missed drugs test and ended with a stripped gold medal. In between it was dominated by steroids, stimulants and diuretics.",1
"Last Australian aid group in Iraq leaves after latest deaths Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. SYDNEY, Australia -- The last remaining Australian aid agency in Iraq announced Friday it is pulling out following ",0
"Penny Stocks from Heaven Sure, many penny stocks are bad. But some of them offer divine returns for the Foolish bargain hunter.",2
"Real Networks iTunes Price Cutting Bags 1 Million Sales Real Network's iTunes Price Cutting Bags 1 Million Sales\\Real Network's recent price cutting of iPod compatible song downloads may not be bringing profit to the company, but it is cutting into the iTunes market as well as carving their own song download market before Microsoft enters the picture. Real has ...",3
"Ponting slams crumbling pitch, India #39;s Dravid finds track &lt;b&gt;...&lt;/b&gt; Australian skipper Ricky Ponting slammed the crumbling track on which his team crashed to a 13-run defeat yesterday after being bundled out for 93 runs in their second innings of the fourth and final Test match against India.",1
"School raiders #39; nationality identified Security officials have identified six of the militants who seized a school in southern Russia as being from Chechnya, drawing a strong connection to the Chechen insurgents who have been fighting Russian forces for years.",0
"Blasts in Baghdad Target Two Ministerial Convoys  BAGHDAD (Reuters) - A suicide car bomb attack targeting  Iraq's environment minister killed four of her bodyguards on  Tuesday, while a separate blast near the education minister's  convoy killed one bodyguard, police and government officials  said.",0
Chelsea make official complaint to UEFA Chelsea have lodged an official complaint with European soccer #39;s governing body UEFA after up to 50 of their fans possessing tickets were stopped from entering the ground for Tuesday #39;s Champions League game at CSKA Moscow.,1
"prize-winning space launch The team behind the SpaceShipOne rocket plane says it plans to win the \$10 million Ansari X Prize on Monday, after deciding that the unexpected tumble encountered during this ",3
"Redknapp  #39;forced out #39; THE arrival of Velimir Zajec as Portsmouth #39;s director of football was the final straw for manager Harry Redknapp, his assistant coach Jim Smith told the BBC today.",1
" #39;Aristide still has role to play for Haiti #39; Lusaka - Haiti #39;s former President Jean Bertrand Aristide still has an important role to play in resolving his country #39;s political problems, South African President Thabo Mbeki said on Saturday.",0
"Comparisons inevitable in draft-day rematch It will be a Saturday afternoon soap opera, with the man the Giants vowed to have and to hold and the one they left at the altar crossing paths on the floor of Giants Stadium.",1
"Indonesia's Megawati Apologizes, Warns on Terror (Reuters) Reuters - President Megawati Sukarnoputri urged\Indonesians on Thursday to accept the results of the country's\first direct election of a leader, but stopped short of\conceding defeat.",0
"Holiday greeting could infect your computer If you get a holiday greeting e-mailed to you, be careful to check where it #39;s from. There #39;s a Christmas grinch making its way through cyberspace.",3
BA heads to roll over flights chaos ENIOR British Airways executives face the sack after the staff shortage fiasco that crippled the airline #39;s operations at Heathrow last week and threatens to do the same this bank holiday weekend.,2
"Tree-man attack as Rooney, Owen and Defoe start against Wales (AFP) AFP - England coach Sven-Goran Eriksson threw a three-pronged attack into Saturday's World Cup qualifier against Wales at Old Trafford, with Wayne Rooney in behind Michael Owen and Jermain Defoe.",0
"AT amp;T Denies Move Away from Windows  quot;The security and virus argument for Linux and against Windows is real, but in many, though not all, aspects, that #39;s a reflection of how much more widely Windows is deployed, quot; said Gordon Haff, Illuminata senior analyst.",3
"Ollie out, McKie in for Sixers PHILADELPHIA (Ticker) - The Philadelphia 76ers on Friday placed guard Kevin Ollie on the injured list with a lower back strain and activated guard Aaron McKie.",1
"Expect a real US NBA Dream Team in Beijing (AFP) AFP - Perhaps if National Basketball Association players ask nicely, the guys from Argentina wearing gold medals will come to the United States and give them a few pointers on how to play the game.",1
"Iran adds to int #39;l worries with high range missile LONDON, Oct 6 (IranMania) - Iran declared Tuesday it had ballistic missiles with a range of 2,000 kilometres (1,240 miles) and could produce ones with a greater range, an announcement likely to add to international concerns over its weapons capabilities.",0
Paris 2012 accused over embassies Paris 2012 organisers have been accused of breaking Olympic bid rules by using French embassies to promote the city. Madrid 2012 have made an official protest to the International Olympic Committee #39;s (IOC) ethical commission.,1
"Report: Other Drugs May Raise Heart Risks (AP) AP - Scientists and European regulators are now questioning the safety of other pain relievers like Vioxx, saying these medications also might raise the risk of heart attack and stroke.",3
"Saks to Close 11 Stores,  700 Jobs Cut  NEW YORK (Reuters) - Retailer Saks Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SKS.N target=/stocks/quickinfo/fullquote""&gt;SKS.N&lt;/A&gt; on Friday  said it will close eight of its luxury Saks Fifth Avenue stores  and three of its lower-price Off 5th stores, resulting in a  loss of 700 jobs at those stores.",2
"Tokyo Stocks End Lower  TOKYO (Reuters) - Japan's Nikkei closed down 0.84 percent  Monday after a weak U.S. jobs report kept the dollar near a  five-year low against the yen, helping reverse recent gains in  exporters such as Nissan Motor Co.",2
"ATP Plans 'Safe Supplements'  LONDON (Reuters) - Tennis chiefs will next year offer  professional players on the men's tour a range of ""safe  supplements,"" the BBC reported Wednesday.",1
Las Vegas for Williams-Klitschko Briton Danny Williams #39; world heavyweight fight against Vitali Klitschko will take place in Las Vegas. It was confirmed on Tuesday that the fight will be held at the Mandalay Bay Casino on 11 December.,1
"PeopleSoft ties knot with IBM com September 21, 2004, 11:23 AM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",2
"Googles library project makes books available online Google Inc., a web-search services leader, will offer books and documents online from four universities and the New York Public Library.",3
Study: Stem Cells Emit Healing Molecules (AP) AP - Embryonic stem cells may not have to actually grow replacement body parts to be useful. New research suggests these cells also secrete healing molecules powerful enough to reverse a lethal birth defect in mice.,3
Can Kodak Click With IBM? Is Eastman Kodak (NYSE: EK) getting close to being picture-perfect? It hasn #39;t been hard for anyone to get the fact that Kodak needs to do some pretty fancy footwork to survive ,2
"Ferrero leads Spanish slump in Madrid Holder Juan Carlos Ferrero has suffered a 6-3, 6-1 setback against a Peruvian with a bad ankle, crashing out listlessly in his opening match at the Madrid Masters.",1
"Bush Pushes for Social Security Overhaul (AP) AP - President Bush made a fresh push Saturday for a new Social Security plan in which Americans would be allowed to channel a small portion of their income into ""personal savings accounts,"" warning that inaction could end the retirement system.",0
"Sixers Robinson, Dalembert Get Demotions (AP) AP - Glenn Robinson and Samuel Dalembert have been demoted from the Philadelphia 76ers' starting lineup, coach Jim O'Brien announced Tuesday as he put the first stamp on his new team.",1
"Vonage, Boingo Team For Wireless VoIP In the name of developing simpler voice over IP solutions, Vonage Holdings has teamed with Boingo Wireless. Initially, the companies will target business travelers with Boingo #39;s Wi-Fi service and Vonage #39;s SoftPhone service.",3
"You can blame NASA for the peculiar weather I have resisted commenting on this summer #39;s weather in hopes that it would straighten itself out. Since that no longer seems possible, however, I feel compelled to offer some advice on the subject.",3
"Intermec suspends radio-tag patent claims Intermec, the Everett company that makes radio-frequency sensor devices, said yesterday it agreed to temporarily suspend its claims for intellectual-property licenses as part of a new standard.",3
"Court Allows Ex-Banker to Remain Free for Now Frank P. Quattrone, the former star investment banker who was found guilty of obstruction of justice, won permission yesterday from an appeals court to remain free pending his appeal, just ",2
"No Laughing Matter For a franchise that drafted 7-foot-7 Gheorghe Muresan and 7-6 Manute Bol, 7-3 center Peter John Ramos isn't close to being the tallest player the Wizards have ever chosen.",1
"No Free Passes With three teams in the preseason top four and six in the top 25, the ACC is loaded this year. However, it &lt;em&gt;is&lt;/em&gt; the preseason, and &lt;em&gt;nothing &lt;/em&gt;is certain in college basketball.",1
"Real Madrid celebrates comeback MADRID: It wasnt just the late September sun that the Spanish capital was basking in here on Wednesday, there was a warm glow as well from the way Real Madrid came back from two goals down to beat Roma 4-2 in Tuesdays Champions League group B match.",1
"LSE rejects bid from Deutsche Boerse LONDON: Europes top equity market, the London Stock Exchange, has rejected a 1.3bil cash bid from Deutsche Boerse to create a dominant European exchange, but held the door open to talks.",2
"DaVanon hits for cycle On a ridiculous night of achievement for the Angels #39; offense, Jeff DaVanon somehow managed to stand out. The outfielder doubled in the third inning of Wednesday night #39;s ",1
"Blast hits Pakistani mosque ISLAMABAD, PAKISTAN - A suicide attacker detonated a bomb at a Shia mosque in the eastern Pakistani city of Lahore Sunday, killing at least four people.",0
E.U. Announces Settlement of Coke Case The European Union reached a settlement Tuesday of its long-running antitrust case against The Coca-Cola Co. under which the U.S. titan agreed to change sales practices that helped it win roughly half of the soft drink market in Europe.,2
"Skating to Europe According to the International Ice Hockey Federation, 276 N.H.L. players have signed with European teams. Could hockey be headed for a new world order?",1
"STM, Oil Prices Pressure European Shares  PARIS (Reuters) - European shares inched lower on Friday as  a broker downgrade hit STMicroelectronics and volatile oil  prices continued to feed economic worries, offsetting solid  earnings at utility Veolia.",2
Real sells 3m tracks at a loss RealNetworks says it sold more than three million tracks thanks to an aggressive three-week price promotion in the US. The company halved the cost of tracks to 49 cents in mid-August to try to tempt consumers away from Apple #39;s iTunes music store.,3
"Davis Cup: US lead Belarus The USA took a 1-0 lead in their Davis Cup semi-final tie against Belarus when Andy Roddick defeated Vladimir Voltchkov 6-1, 6-4, 6-4 in Charleston, South Carolina on Friday.",1
"Medical Records May Go Online (PC World) PC World - Health industry, tech firms, government agencies might collaborate to\ build a secure database of patient records.",3
Jimenez continues superb late form Spain #39;s Miguel Angel Jimenez shot a 4-under-par 66 Sunday to win the Hong Kong Open by one stroke over defending champion Padraig Harrington of Ireland and South African James Kingston.,1
Ivan approach pumps up oil NEW YORK (CNN/Money) - Oil prices jumped anew Monday as Hurricane Ivan continued to ravage the Caribbean and forced the evacuation of some oil workers in the Gulf of Mexico.,2
"US Changes West Bank Policy to Help Sharon: NYTimes (Reuters) Reuters - The Bush administration has signaled\approval of growth in some Israeli settlements in the West Bank\in a policy change aimed at helping Prime Minister Ariel\Sharon, the New York Times said on Saturday.",0
"UPDATE 1-GM finance unit GMAC files \$3 billion debt shelf General Motors Acceptance Corp., the finance arm of General Motors Corp. (GM.N: Quote, Profile, Research) , may periodically sell up to \$3 billion in adjustable-rate demand notes, according to a regulatory filing on Friday.",2
"FCC Insulates Web Phone Service from State Rule US communications regulators on Tuesday exempted Internet telephone services from certain state oversight, a boon for Vonage Holdings Corp.",2
Congress OKs  #36;2.6M for Oyster Research (AP) AP - Congress has approved spending another  #36;2.6 million to research putting Asian oysters in the Chesapeake Bay.,3
"Where there's Awa there's a way Waltham's boys' soccer team is still unbeaten, and Richard Awa is still red-hot. On the strength of two goals by Awa, visiting Waltham earned a 3-3 tie with No. 2 Everett yesterday. Everett also remained unbeaten, while Waltham, coming off a subpar season, remained the surprise story of this campaign.",1
